voucher_id,voucher_type,txn_date,created_at,account_code,account_name,debit,credit,narration,source,user_id,reversal_of
RCT-00939,Receipt,2025-02-21,2025-02-21 16:46,1201,Sundry Debtors,,408086.48,Receipt from Customer 017 Retail UTR5258,ReceiptModule,ACCT-3,
RCT-00940,Receipt,2024-04-25,2024-04-25 15:40,1101,HDFC Bank - CA 8842,84871.50,,Receipt from Customer 011 Retail UTR5259,ReceiptModule,ACCT-1,
RCT-00940,Receipt,2024-04-25,2024-04-25 15:40,1201,Sundry Debtors,,84871.50,Receipt from Customer 011 Retail UTR5259,ReceiptModule,ACCT-1,
RCT-00941,Receipt,2024-08-27,2024-08-27 15:18,1101,HDFC Bank - CA 8842,26001.30,,Receipt from Customer 017 Retail UTR5260,ReceiptModule,ACCT-1,
RCT-00941,Receipt,2024-08-27,2024-08-27 15:18,1201,Sundry Debtors,,26001.30,Receipt from Customer 017 Retail UTR5260,ReceiptModule,ACCT-1,
RCT-00942,Receipt,2024-07-12,2024-07-12 09:27,1101,HDFC Bank - CA 8842,217706.46,,Receipt from Customer 018 Retail UTR5261,ReceiptModule,ACCT-2,
RCT-00942,Receipt,2024-07-12,2024-07-12 09:27,1201,Sundry Debtors,,217706.46,Receipt from Customer 018 Retail UTR5261,ReceiptModule,ACCT-2,
RCT-00943,Receipt,2024-11-23,2024-11-23 17:28,1101,HDFC Bank - CA 8842,266963.20,,Receipt from Customer 027 Retail UTR5262,ReceiptModule,ACCT-3,
RCT-00943,Receipt,2024-11-23,2024-11-23 17:28,1201,Sundry Debtors,,266963.20,Receipt from Customer 027 Retail UTR5262,ReceiptModule,ACCT-3,
RCT-00944,Receipt,2025-01-13,2025-01-13 18:36,1101,HDFC Bank - CA 8842,32576.26,,Receipt from Customer 026 Retail UTR5263,ReceiptModule,ACCT-3,
RCT-00944,Receipt,2025-01-13,2025-01-13 18:36,1201,Sundry Debtors,,32576.26,Receipt from Customer 026 Retail UTR5263,ReceiptModule,ACCT-3,
RCT-00945,Receipt,2024-05-29,2024-05-29 18:25,1101,HDFC Bank - CA 8842,442233.32,,Receipt from Customer 007 Retail UTR5264,ReceiptModule,ACCT-2,
RCT-00945,Receipt,2024-05-29,2024-05-29 18:25,1201,Sundry Debtors,,442233.32,Receipt from Customer 007 Retail UTR5264,ReceiptModule,ACCT-2,
RCT-00946,Receipt,2025-03-10,2025-03-10 12:42,1101,HDFC Bank - CA 8842,115383.94,,Receipt from Customer 015 Retail UTR5265,ReceiptModule,ACCT-2,
RCT-00946,Receipt,2025-03-10,2025-03-10 12:42,1201,Sundry Debtors,,115383.94,Receipt from Customer 015 Retail UTR5265,ReceiptModule,ACCT-2,
RCT-00947,Receipt,2024-07-02,2024-07-02 12:59,1101,HDFC Bank - CA 8842,296862.04,,Receipt from Customer 003 Retail UTR5266,ReceiptModule,ACCT-1,
RCT-00947,Receipt,2024-07-02,2024-07-02 12:59,1201,Sundry Debtors,,296862.04,Receipt from Customer 003 Retail UTR5266,ReceiptModule,ACCT-1,
RCT-00948,Receipt,2024-09-02,2024-09-02 16:15,1101,HDFC Bank - CA 8842,293777.52,,Receipt from Customer 001 Retail UTR5267,ReceiptModule,ACCT-1,
RCT-00948,Receipt,2024-09-02,2024-09-02 16:15,1201,Sundry Debtors,,293777.52,Receipt from Customer 001 Retail UTR5267,ReceiptModule,ACCT-1,
RCT-00949,Receipt,2024-08-13,2024-08-13 13:22,1101,HDFC Bank - CA 8842,233016.96,,Receipt from Customer 028 Retail UTR5268,ReceiptModule,ACCT-1,
RCT-00949,Receipt,2024-08-13,2024-08-13 13:22,1201,Sundry Debtors,,233016.96,Receipt from Customer 028 Retail UTR5268,ReceiptModule,ACCT-1,
RCT-00950,Receipt,2025-03-09,2025-03-09 17:18,1101,HDFC Bank - CA 8842,78211.58,,Receipt from Customer 028 Retail UTR5269,ReceiptModule,ACCT-3,
RCT-00950,Receipt,2025-03-09,2025-03-09 17:18,1201,Sundry Debtors,,78211.58,Receipt from Customer 028 Retail UTR5269,ReceiptModule,ACCT-3,
RCT-00951,Receipt,2025-01-21,2025-01-21 10:37,1101,HDFC Bank - CA 8842,87239.76,,Receipt from Customer 003 Retail UTR5270,ReceiptModule,ACCT-3,
RCT-00951,Receipt,2025-01-21,2025-01-21 10:37,1201,Sundry Debtors,,87239.76,Receipt from Customer 003 Retail UTR5270,ReceiptModule,ACCT-3,
RCT-00952,Receipt,2024-08-21,2024-08-21 15:42,1101,HDFC Bank - CA 8842,104234.12,,Receipt from Customer 030 Retail UTR5271,ReceiptModule,ACCT-3,
RCT-00952,Receipt,2024-08-21,2024-08-21 15:42,1201,Sundry Debtors,,104234.12,Receipt from Customer 030 Retail UTR5271,ReceiptModule,ACCT-3,
RCT-00953,Receipt,2024-12-06,2024-12-06 13:15,1101,HDFC Bank - CA 8842,98938.28,,Receipt from Customer 007 Retail UTR5272,ReceiptModule,ACCT-1,
RCT-00953,Receipt,2024-12-06,2024-12-06 13:15,1201,Sundry Debtors,,98938.28,Receipt from Customer 007 Retail UTR5272,ReceiptModule,ACCT-1,
RCT-00954,Receipt,2024-12-14,2024-12-14 11:27,1101,HDFC Bank - CA 8842,91892.50,,Receipt from Customer 018 Retail UTR5273,ReceiptModule,ACCT-2,
RCT-00954,Receipt,2024-12-14,2024-12-14 11:27,1201,Sundry Debtors,,91892.50,Receipt from Customer 018 Retail UTR5273,ReceiptModule,ACCT-2,
RCT-00955,Receipt,2025-03-28,2025-03-28 18:52,1101,HDFC Bank - CA 8842,53251.04,,Receipt from Customer 005 Retail UTR5274,ReceiptModule,ACCT-1,
RCT-00955,Receipt,2025-03-28,2025-03-28 18:52,1201,Sundry Debtors,,53251.04,Receipt from Customer 005 Retail UTR5274,ReceiptModule,ACCT-1,
RCT-00956,Receipt,2024-04-25,2024-04-25 11:21,1101,HDFC Bank - CA 8842,352004.62,,Receipt from Customer 027 Retail UTR5275,ReceiptModule,ACCT-1,
RCT-00956,Receipt,2024-04-25,2024-04-25 11:21,1201,Sundry Debtors,,352004.62,Receipt from Customer 027 Retail UTR5275,ReceiptModule,ACCT-1,
RCT-00957,Receipt,2024-08-17,2024-08-17 12:35,1101,HDFC Bank - CA 8842,124838.10,,Receipt from Customer 028 Retail UTR5276,ReceiptModule,ACCT-2,
RCT-00957,Receipt,2024-08-17,2024-08-17 12:35,1201,Sundry Debtors,,124838.10,Receipt from Customer 028 Retail UTR5276,ReceiptModule,ACCT-2,
RCT-00958,Receipt,2024-07-31,2024-07-31 18:11,1101,HDFC Bank - CA 8842,439266.80,,Receipt from Customer 022 Retail UTR5277,ReceiptModule,ACCT-1,
RCT-00958,Receipt,2024-07-31,2024-07-31 18:11,1201,Sundry Debtors,,439266.80,Receipt from Customer 022 Retail UTR5277,ReceiptModule,ACCT-1,
RCT-00959,Receipt,2024-08-14,2024-08-14 17:46,1101,HDFC Bank - CA 8842,162452.96,,Receipt from Customer 021 Retail UTR5278,ReceiptModule,ACCT-2,
RCT-00959,Receipt,2024-08-14,2024-08-14 17:46,1201,Sundry Debtors,,162452.96,Receipt from Customer 021 Retail UTR5278,ReceiptModule,ACCT-2,
RCT-00960,Receipt,2025-03-10,2025-03-10 17:22,1101,HDFC Bank - CA 8842,434465.38,,Receipt from Customer 006 Retail UTR5279,ReceiptModule,ACCT-2,
RCT-00960,Receipt,2025-03-10,2025-03-10 17:22,1201,Sundry Debtors,,434465.38,Receipt from Customer 006 Retail UTR5279,ReceiptModule,ACCT-2,
RCT-00961,Receipt,2025-02-22,2025-02-22 10:46,1101,HDFC Bank - CA 8842,157315.24,,Receipt from Customer 025 Retail UTR5280,ReceiptModule,ACCT-2,
RCT-00961,Receipt,2025-02-22,2025-02-22 10:46,1201,Sundry Debtors,,157315.24,Receipt from Customer 025 Retail UTR5280,ReceiptModule,ACCT-2,
RCT-00962,Receipt,2024-11-02,2024-11-02 16:47,1101,HDFC Bank - CA 8842,65799.16,,Receipt from Customer 002 Retail UTR5281,ReceiptModule,ACCT-2,
RCT-00962,Receipt,2024-11-02,2024-11-02 16:47,1201,Sundry Debtors,,65799.16,Receipt from Customer 002 Retail UTR5281,ReceiptModule,ACCT-2,
RCT-00963,Receipt,2025-02-23,2025-02-23 14:33,1101,HDFC Bank - CA 8842,374390.40,,Receipt from Customer 025 Retail UTR5282,ReceiptModule,ACCT-2,
RCT-00963,Receipt,2025-02-23,2025-02-23 14:33,1201,Sundry Debtors,,374390.40,Receipt from Customer 025 Retail UTR5282,ReceiptModule,ACCT-2,
RCT-00964,Receipt,2024-07-23,2024-07-23 14:21,1101,HDFC Bank - CA 8842,93268.38,,Receipt from Customer 019 Retail UTR5283,ReceiptModule,ACCT-2,
RCT-00964,Receipt,2024-07-23,2024-07-23 14:21,1201,Sundry Debtors,,93268.38,Receipt from Customer 019 Retail UTR5283,ReceiptModule,ACCT-2,
RCT-00965,Receipt,2025-01-08,2025-01-08 18:34,1101,HDFC Bank - CA 8842,411903.78,,Receipt from Customer 023 Retail UTR5284,ReceiptModule,ACCT-3,
RCT-00965,Receipt,2025-01-08,2025-01-08 18:34,1201,Sundry Debtors,,411903.78,Receipt from Customer 023 Retail UTR5284,ReceiptModule,ACCT-3,
RCT-00966,Receipt,2025-02-01,2025-02-01 16:05,1101,HDFC Bank - CA 8842,325026.28,,Receipt from Customer 002 Retail UTR5285,ReceiptModule,ACCT-1,
RCT-00966,Receipt,2025-02-01,2025-02-01 16:05,1201,Sundry Debtors,,325026.28,Receipt from Customer 002 Retail UTR5285,ReceiptModule,ACCT-1,
RCT-00967,Receipt,2024-06-28,2024-06-28 10:20,1101,HDFC Bank - CA 8842,123764.30,,Receipt from Customer 015 Retail UTR5286,ReceiptModule,ACCT-3,
RCT-00967,Receipt,2024-06-28,2024-06-28 10:20,1201,Sundry Debtors,,123764.30,Receipt from Customer 015 Retail UTR5286,ReceiptModule,ACCT-3,
RCT-00968,Receipt,2024-08-10,2024-08-10 18:08,1101,HDFC Bank - CA 8842,432039.30,,Receipt from Customer 028 Retail UTR5287,ReceiptModule,ACCT-1,
RCT-00968,Receipt,2024-08-10,2024-08-10 18:08,1201,Sundry Debtors,,432039.30,Receipt from Customer 028 Retail UTR5287,ReceiptModule,ACCT-1,
RCT-00969,Receipt,2025-03-30,2025-03-30 13:04,1101,HDFC Bank - CA 8842,328126.14,,Receipt from Customer 006 Retail UTR5288,ReceiptModule,ACCT-1,
RCT-00969,Receipt,2025-03-30,2025-03-30 13:04,1201,Sundry Debtors,,328126.14,Receipt from Customer 006 Retail UTR5288,ReceiptModule,ACCT-1,
RCT-00970,Receipt,2024-04-27,2024-04-27 12:45,1101,HDFC Bank - CA 8842,312049.82,,Receipt from Customer 017 Retail UTR5289,ReceiptModule,ACCT-2,
RCT-00970,Receipt,2024-04-27,2024-04-27 12:45,1201,Sundry Debtors,,312049.82,Receipt from Customer 017 Retail UTR5289,ReceiptModule,ACCT-2,
RCT-00971,Receipt,2024-11-10,2024-11-10 14:56,1101,HDFC Bank - CA 8842,272319.22,,Receipt from Customer 006 Retail UTR5290,ReceiptModule,ACCT-3,
RCT-00971,Receipt,2024-11-10,2024-11-10 14:56,1201,Sundry Debtors,,272319.22,Receipt from Customer 006 Retail UTR5290,ReceiptModule,ACCT-3,
RCT-00972,Receipt,2024-11-05,2024-11-05 16:31,1101,HDFC Bank - CA 8842,180528.20,,Receipt from Customer 007 Retail UTR5291,ReceiptModule,ACCT-2,
RCT-00972,Receipt,2024-11-05,2024-11-05 16:31,1201,Sundry Debtors,,180528.20,Receipt from Customer 007 Retail UTR5291,ReceiptModule,ACCT-2,
RCT-00973,Receipt,2024-10-25,2024-10-25 13:13,1101,HDFC Bank - CA 8842,239857.42,,Receipt from Customer 028 Retail UTR5292,ReceiptModule,ACCT-2,
RCT-00973,Receipt,2024-10-25,2024-10-25 13:13,1201,Sundry Debtors,,239857.42,Receipt from Customer 028 Retail UTR5292,ReceiptModule,ACCT-2,
RCT-00974,Receipt,2024-11-13,2024-11-13 16:02,1101,HDFC Bank - CA 8842,404331.72,,Receipt from Customer 010 Retail UTR5293,ReceiptModule,ACCT-1,
RCT-00974,Receipt,2024-11-13,2024-11-13 16:02,1201,Sundry Debtors,,404331.72,Receipt from Customer 010 Retail UTR5293,ReceiptModule,ACCT-1,
RCT-00975,Receipt,2024-08-01,2024-08-01 12:29,1101,HDFC Bank - CA 8842,208477.68,,Receipt from Customer 023 Retail UTR5294,ReceiptModule,ACCT-1,
RCT-00975,Receipt,2024-08-01,2024-08-01 12:29,1201,Sundry Debtors,,208477.68,Receipt from Customer 023 Retail UTR5294,ReceiptModule,ACCT-1,
RCT-00976,Receipt,2025-03-10,2025-03-10 17:11,1101,HDFC Bank - CA 8842,104271.88,,Receipt from Customer 018 Retail UTR5295,ReceiptModule,ACCT-1,
RCT-00976,Receipt,2025-03-10,2025-03-10 17:11,1201,Sundry Debtors,,104271.88,Receipt from Customer 018 Retail UTR5295,ReceiptModule,ACCT-1,
RCT-00977,Receipt,2024-08-01,2024-08-01 10:35,1101,HDFC Bank - CA 8842,400378.72,,Receipt from Customer 026 Retail UTR5296,ReceiptModule,ACCT-3,
RCT-00977,Receipt,2024-08-01,2024-08-01 10:35,1201,Sundry Debtors,,400378.72,Receipt from Customer 026 Retail UTR5296,ReceiptModule,ACCT-3,
RCT-00978,Receipt,2025-03-17,2025-03-17 18:19,1101,HDFC Bank - CA 8842,263571.88,,Receipt from Customer 025 Retail UTR5297,ReceiptModule,ACCT-3,
RCT-00978,Receipt,2025-03-17,2025-03-17 18:19,1201,Sundry Debtors,,263571.88,Receipt from Customer 025 Retail UTR5297,ReceiptModule,ACCT-3,
RCT-00979,Receipt,2024-12-17,2024-12-17 18:29,1101,HDFC Bank - CA 8842,431410.36,,Receipt from Customer 019 Retail UTR5298,ReceiptModule,ACCT-1,
RCT-00979,Receipt,2024-12-17,2024-12-17 18:29,1201,Sundry Debtors,,431410.36,Receipt from Customer 019 Retail UTR5298,ReceiptModule,ACCT-1,
RCT-00980,Receipt,2024-05-27,2024-05-27 15:15,1101,HDFC Bank - CA 8842,264441.54,,Receipt from Customer 018 Retail UTR5299,ReceiptModule,ACCT-1,
RCT-00980,Receipt,2024-05-27,2024-05-27 15:15,1201,Sundry Debtors,,264441.54,Receipt from Customer 018 Retail UTR5299,ReceiptModule,ACCT-1,
RCT-00981,Receipt,2025-02-22,2025-02-22 13:23,1101,HDFC Bank - CA 8842,140593.46,,Receipt from Customer 016 Retail UTR5300,ReceiptModule,ACCT-2,
RCT-00981,Receipt,2025-02-22,2025-02-22 13:23,1201,Sundry Debtors,,140593.46,Receipt from Customer 016 Retail UTR5300,ReceiptModule,ACCT-2,
RCT-00982,Receipt,2024-04-27,2024-04-27 18:47,1101,HDFC Bank - CA 8842,202862.06,,Receipt from Customer 018 Retail UTR5301,ReceiptModule,ACCT-2,
RCT-00982,Receipt,2024-04-27,2024-04-27 18:47,1201,Sundry Debtors,,202862.06,Receipt from Customer 018 Retail UTR5301,ReceiptModule,ACCT-2,
RCT-00983,Receipt,2025-02-11,2025-02-11 14:26,1101,HDFC Bank - CA 8842,395770.82,,Receipt from Customer 023 Retail UTR5302,ReceiptModule,ACCT-3,
RCT-00983,Receipt,2025-02-11,2025-02-11 14:26,1201,Sundry Debtors,,395770.82,Receipt from Customer 023 Retail UTR5302,ReceiptModule,ACCT-3,
RCT-00984,Receipt,2024-05-25,2024-05-25 09:14,1101,HDFC Bank - CA 8842,305400.52,,Receipt from Customer 011 Retail UTR5303,ReceiptModule,ACCT-2,
RCT-00984,Receipt,2024-05-25,2024-05-25 09:14,1201,Sundry Debtors,,305400.52,Receipt from Customer 011 Retail UTR5303,ReceiptModule,ACCT-2,
RCT-00985,Receipt,2024-05-31,2024-05-31 14:44,1101,HDFC Bank - CA 8842,364273.08,,Receipt from Customer 001 Retail UTR5304,ReceiptModule,ACCT-1,
RCT-00985,Receipt,2024-05-31,2024-05-31 14:44,1201,Sundry Debtors,,364273.08,Receipt from Customer 001 Retail UTR5304,ReceiptModule,ACCT-1,
RCT-00986,Receipt,2024-04-09,2024-04-09 14:37,1101,HDFC Bank - CA 8842,42183.82,,Receipt from Customer 019 Retail UTR5305,ReceiptModule,ACCT-2,
RCT-00986,Receipt,2024-04-09,2024-04-09 14:37,1201,Sundry Debtors,,42183.82,Receipt from Customer 019 Retail UTR5305,ReceiptModule,ACCT-2,
RCT-00987,Receipt,2024-11-16,2024-11-16 09:34,1101,HDFC Bank - CA 8842,42134.26,,Receipt from Customer 001 Retail UTR5306,ReceiptModule,ACCT-1,
RCT-00987,Receipt,2024-11-16,2024-11-16 09:34,1201,Sundry Debtors,,42134.26,Receipt from Customer 001 Retail UTR5306,ReceiptModule,ACCT-1,
RCT-00988,Receipt,2024-06-30,2024-06-30 15:50,1101,HDFC Bank - CA 8842,425149.28,,Receipt from Customer 025 Retail UTR5307,ReceiptModule,ACCT-1,
RCT-00988,Receipt,2024-06-30,2024-06-30 15:50,1201,Sundry Debtors,,425149.28,Receipt from Customer 025 Retail UTR5307,ReceiptModule,ACCT-1,
RCT-00989,Receipt,2024-07-26,2024-07-26 11:46,1101,HDFC Bank - CA 8842,43018.08,,Receipt from Customer 026 Retail UTR5308,ReceiptModule,ACCT-1,
RCT-00989,Receipt,2024-07-26,2024-07-26 11:46,1201,Sundry Debtors,,43018.08,Receipt from Customer 026 Retail UTR5308,ReceiptModule,ACCT-1,
RCT-00990,Receipt,2024-11-19,2024-11-19 13:41,1101,HDFC Bank - CA 8842,226646.14,,Receipt from Customer 012 Retail UTR5309,ReceiptModule,ACCT-3,
RCT-00990,Receipt,2024-11-19,2024-11-19 13:41,1201,Sundry Debtors,,226646.14,Receipt from Customer 012 Retail UTR5309,ReceiptModule,ACCT-3,
RCT-00991,Receipt,2024-11-09,2024-11-09 12:15,1101,HDFC Bank - CA 8842,234702.00,,Receipt from Customer 003 Retail UTR5310,ReceiptModule,ACCT-3,
RCT-00991,Receipt,2024-11-09,2024-11-09 12:15,1201,Sundry Debtors,,234702.00,Receipt from Customer 003 Retail UTR5310,ReceiptModule,ACCT-3,
RCT-00992,Receipt,2025-02-03,2025-02-03 16:31,1101,HDFC Bank - CA 8842,300700.58,,Receipt from Customer 014 Retail UTR5311,ReceiptModule,ACCT-2,
RCT-00992,Receipt,2025-02-03,2025-02-03 16:31,1201,Sundry Debtors,,300700.58,Receipt from Customer 014 Retail UTR5311,ReceiptModule,ACCT-2,
RCT-00993,Receipt,2025-03-06,2025-03-06 09:19,1101,HDFC Bank - CA 8842,278681.78,,Receipt from Customer 013 Retail UTR5312,ReceiptModule,ACCT-3,
RCT-00993,Receipt,2025-03-06,2025-03-06 09:19,1201,Sundry Debtors,,278681.78,Receipt from Customer 013 Retail UTR5312,ReceiptModule,ACCT-3,
RCT-00994,Receipt,2024-11-21,2024-11-21 17:39,1101,HDFC Bank - CA 8842,323808.52,,Receipt from Customer 013 Retail UTR5313,ReceiptModule,ACCT-1,
RCT-00994,Receipt,2024-11-21,2024-11-21 17:39,1201,Sundry Debtors,,323808.52,Receipt from Customer 013 Retail UTR5313,ReceiptModule,ACCT-1,
RCT-00995,Receipt,2024-08-19,2024-08-19 16:10,1101,HDFC Bank - CA 8842,242256.36,,Receipt from Customer 013 Retail UTR5314,ReceiptModule,ACCT-2,
RCT-00995,Receipt,2024-08-19,2024-08-19 16:10,1201,Sundry Debtors,,242256.36,Receipt from Customer 013 Retail UTR5314,ReceiptModule,ACCT-2,
RCT-00996,Receipt,2024-10-08,2024-10-08 16:57,1101,HDFC Bank - CA 8842,378108.58,,Receipt from Customer 023 Retail UTR5315,ReceiptModule,ACCT-3,
RCT-00996,Receipt,2024-10-08,2024-10-08 16:57,1201,Sundry Debtors,,378108.58,Receipt from Customer 023 Retail UTR5315,ReceiptModule,ACCT-3,
RCT-00997,Receipt,2024-07-17,2024-07-17 12:15,1101,HDFC Bank - CA 8842,216304.62,,Receipt from Customer 030 Retail UTR5316,ReceiptModule,ACCT-2,
RCT-00997,Receipt,2024-07-17,2024-07-17 12:15,1201,Sundry Debtors,,216304.62,Receipt from Customer 030 Retail UTR5316,ReceiptModule,ACCT-2,
RCT-00998,Receipt,2025-02-14,2025-02-14 10:43,1101,HDFC Bank - CA 8842,411648.90,,Receipt from Customer 002 Retail UTR5317,ReceiptModule,ACCT-2,
RCT-00998,Receipt,2025-02-14,2025-02-14 10:43,1201,Sundry Debtors,,411648.90,Receipt from Customer 002 Retail UTR5317,ReceiptModule,ACCT-2,
RCT-00999,Receipt,2024-07-31,2024-07-31 12:08,1101,HDFC Bank - CA 8842,241830.38,,Receipt from Customer 008 Retail UTR5318,ReceiptModule,ACCT-1,
RCT-00999,Receipt,2024-07-31,2024-07-31 12:08,1201,Sundry Debtors,,241830.38,Receipt from Customer 008 Retail UTR5318,ReceiptModule,ACCT-1,
RCT-01000,Receipt,2024-08-04,2024-08-04 13:02,1101,HDFC Bank - CA 8842,245258.28,,Receipt from Customer 016 Retail UTR5319,ReceiptModule,ACCT-2,
RCT-01000,Receipt,2024-08-04,2024-08-04 13:02,1201,Sundry Debtors,,245258.28,Receipt from Customer 016 Retail UTR5319,ReceiptModule,ACCT-2,
RCT-01001,Receipt,2025-01-27,2025-01-27 18:27,1101,HDFC Bank - CA 8842,420261.72,,Receipt from Customer 023 Retail UTR5320,ReceiptModule,ACCT-3,
RCT-01001,Receipt,2025-01-27,2025-01-27 18:27,1201,Sundry Debtors,,420261.72,Receipt from Customer 023 Retail UTR5320,ReceiptModule,ACCT-3,
RCT-01002,Receipt,2024-06-11,2024-06-11 09:43,1101,HDFC Bank - CA 8842,178947.00,,Receipt from Customer 010 Retail UTR5321,ReceiptModule,ACCT-2,
RCT-01002,Receipt,2024-06-11,2024-06-11 09:43,1201,Sundry Debtors,,178947.00,Receipt from Customer 010 Retail UTR5321,ReceiptModule,ACCT-2,
RCT-01003,Receipt,2024-05-24,2024-05-24 12:15,1101,HDFC Bank - CA 8842,125586.22,,Receipt from Customer 018 Retail UTR5322,ReceiptModule,ACCT-2,
RCT-01003,Receipt,2024-05-24,2024-05-24 12:15,1201,Sundry Debtors,,125586.22,Receipt from Customer 018 Retail UTR5322,ReceiptModule,ACCT-2,
RCT-01004,Receipt,2025-01-20,2025-01-20 12:10,1101,HDFC Bank - CA 8842,125336.06,,Receipt from Customer 010 Retail UTR5323,ReceiptModule,ACCT-3,
RCT-01004,Receipt,2025-01-20,2025-01-20 12:10,1201,Sundry Debtors,,125336.06,Receipt from Customer 010 Retail UTR5323,ReceiptModule,ACCT-3,
RCT-01005,Receipt,2025-03-07,2025-03-07 09:51,1101,HDFC Bank - CA 8842,384970.28,,Receipt from Customer 025 Retail UTR5324,ReceiptModule,ACCT-1,
RCT-01005,Receipt,2025-03-07,2025-03-07 09:51,1201,Sundry Debtors,,384970.28,Receipt from Customer 025 Retail UTR5324,ReceiptModule,ACCT-1,
RCT-01006,Receipt,2024-10-10,2024-10-10 18:37,1101,HDFC Bank - CA 8842,328868.36,,Receipt from Customer 010 Retail UTR5325,ReceiptModule,ACCT-1,
RCT-01006,Receipt,2024-10-10,2024-10-10 18:37,1201,Sundry Debtors,,328868.36,Receipt from Customer 010 Retail UTR5325,ReceiptModule,ACCT-1,
RCT-01007,Receipt,2025-01-28,2025-01-28 18:46,1101,HDFC Bank - CA 8842,8368.56,,Receipt from Customer 013 Retail UTR5326,ReceiptModule,ACCT-2,
RCT-01007,Receipt,2025-01-28,2025-01-28 18:46,1201,Sundry Debtors,,8368.56,Receipt from Customer 013 Retail UTR5326,ReceiptModule,ACCT-2,
RCT-01008,Receipt,2025-02-28,2025-02-28 14:59,1101,HDFC Bank - CA 8842,342967.00,,Receipt from Customer 026 Retail UTR5327,ReceiptModule,ACCT-1,
RCT-01008,Receipt,2025-02-28,2025-02-28 14:59,1201,Sundry Debtors,,342967.00,Receipt from Customer 026 Retail UTR5327,ReceiptModule,ACCT-1,
RCT-01009,Receipt,2025-01-18,2025-01-18 15:04,1101,HDFC Bank - CA 8842,191384.20,,Receipt from Customer 030 Retail UTR5328,ReceiptModule,ACCT-1,
RCT-01009,Receipt,2025-01-18,2025-01-18 15:04,1201,Sundry Debtors,,191384.20,Receipt from Customer 030 Retail UTR5328,ReceiptModule,ACCT-1,
RCT-01010,Receipt,2024-09-24,2024-09-24 16:31,1101,HDFC Bank - CA 8842,247635.98,,Receipt from Customer 022 Retail UTR5329,ReceiptModule,ACCT-3,
RCT-01010,Receipt,2024-09-24,2024-09-24 16:31,1201,Sundry Debtors,,247635.98,Receipt from Customer 022 Retail UTR5329,ReceiptModule,ACCT-3,
RCT-01011,Receipt,2024-08-16,2024-08-16 12:51,1101,HDFC Bank - CA 8842,145468.04,,Receipt from Customer 007 Retail UTR5330,ReceiptModule,ACCT-3,
RCT-01011,Receipt,2024-08-16,2024-08-16 12:51,1201,Sundry Debtors,,145468.04,Receipt from Customer 007 Retail UTR5330,ReceiptModule,ACCT-3,
RCT-01012,Receipt,2024-07-24,2024-07-24 10:53,1101,HDFC Bank - CA 8842,441578.42,,Receipt from Customer 028 Retail UTR5331,ReceiptModule,ACCT-3,
RCT-01012,Receipt,2024-07-24,2024-07-24 10:53,1201,Sundry Debtors,,441578.42,Receipt from Customer 028 Retail UTR5331,ReceiptModule,ACCT-3,
RCT-01013,Receipt,2025-01-17,2025-01-17 11:32,1101,HDFC Bank - CA 8842,247182.86,,Receipt from Customer 024 Retail UTR5332,ReceiptModule,ACCT-2,
RCT-01013,Receipt,2025-01-17,2025-01-17 11:32,1201,Sundry Debtors,,247182.86,Receipt from Customer 024 Retail UTR5332,ReceiptModule,ACCT-2,
RCT-01014,Receipt,2024-11-19,2024-11-19 18:23,1101,HDFC Bank - CA 8842,327660.04,,Receipt from Customer 011 Retail UTR5333,ReceiptModule,ACCT-1,
RCT-01014,Receipt,2024-11-19,2024-11-19 18:23,1201,Sundry Debtors,,327660.04,Receipt from Customer 011 Retail UTR5333,ReceiptModule,ACCT-1,
RCT-01015,Receipt,2025-02-25,2025-02-25 14:04,1101,HDFC Bank - CA 8842,164128.56,,Receipt from Customer 002 Retail UTR5334,ReceiptModule,ACCT-1,
RCT-01015,Receipt,2025-02-25,2025-02-25 14:04,1201,Sundry Debtors,,164128.56,Receipt from Customer 002 Retail UTR5334,ReceiptModule,ACCT-1,
RCT-01016,Receipt,2024-06-12,2024-06-12 13:43,1101,HDFC Bank - CA 8842,406122.96,,Receipt from Customer 021 Retail UTR5335,ReceiptModule,ACCT-3,
RCT-01016,Receipt,2024-06-12,2024-06-12 13:43,1201,Sundry Debtors,,406122.96,Receipt from Customer 021 Retail UTR5335,ReceiptModule,ACCT-3,
RCT-01017,Receipt,2024-11-23,2024-11-23 10:14,1101,HDFC Bank - CA 8842,67524.32,,Receipt from Customer 019 Retail UTR5336,ReceiptModule,ACCT-3,
RCT-01017,Receipt,2024-11-23,2024-11-23 10:14,1201,Sundry Debtors,,67524.32,Receipt from Customer 019 Retail UTR5336,ReceiptModule,ACCT-3,
RCT-01018,Receipt,2024-11-09,2024-11-09 11:12,1101,HDFC Bank - CA 8842,129010.58,,Receipt from Customer 011 Retail UTR5337,ReceiptModule,ACCT-2,
RCT-01018,Receipt,2024-11-09,2024-11-09 11:12,1201,Sundry Debtors,,129010.58,Receipt from Customer 011 Retail UTR5337,ReceiptModule,ACCT-2,
RCT-01019,Receipt,2024-11-08,2024-11-08 11:06,1101,HDFC Bank - CA 8842,227649.14,,Receipt from Customer 023 Retail UTR5338,ReceiptModule,ACCT-3,
RCT-01019,Receipt,2024-11-08,2024-11-08 11:06,1201,Sundry Debtors,,227649.14,Receipt from Customer 023 Retail UTR5338,ReceiptModule,ACCT-3,
